query,relative_courses_id,tags
我想知道半導體設備工程的課程安排，是否有機會學習到奈米元件的製造技術和微機電系統的設計？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1322', 'GEAI1323', 'GEAI1323B', 'GEAI1370A', 'GEAI1424', 'BIOS101', 'BIOS101A', 'CHEM101', 'CHEM101A', 'CHEM302', 'CHEM302A', 'PHYS113', 'PHYS113A', 'PHYS409', 'EE1301', 'EE1301A', 'EE1301B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2401', 'EE2401A', 'EE2401B', 'EE3106', 'EE3106A', 'EE3112', 'EE3202', 'EE3202A', 'EE3202B', 'MEME103', 'MEME103A', 'MEME103B', 'MEME203', 'MEME203A', 'MEME203B', 'MEME204', 'MEME204A', 'MEME204B', 'MEME205', 'MEME205A', 'MEME205B', 'MEME301', 'MEME301A', 'MEME301B', 'MEME302', 'MEME302A', 'MEME302B', 'MEME303', 'MEME303A', 'MEME303B', 'MEME314', 'CSE131', 'CSE385', 'CSE391', 'CSE399', 'EO1004', 'EO1004A', 'EO154', 'EO2011', 'EO2011A', 'EO3033', 'MOES101', 'MOES101A', 'MOES108', 'MOES108A', 'MOES212', 'MOES212A', 'MOES301', 'MOES313', 'MOES314', 'CSE1003', 'FM201', 'MBR109', 'MBR345', 'DO341', 'CHEM559', 'PHYS620', 'MATH516', 'MATH523', 'EE5111', 'EE5122', 'EE5133', 'MEME5111', 'MEME573', 'ENVE531', 'ENVE599', 'CSE578', 'EO5014', 'MOES505', 'MOES543', 'MOES546', 'MOES547', 'MIS583', 'CM503', 'MAEV521', 'ASPT520', 'ASPT580', 'PEC620', 'PEC665', 'ISM550', 'ISM565']",半導體設備工程學程
我對半導體技術很有興趣，想知道有哪些課程可以幫助我深入了解半導體的製造技術和奈米元件的製造？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1322', 'GEAI1323', 'GEAI1323B', 'GEAI1370A', 'GEAI1424', 'BIOS101', 'BIOS101A', 'CHEM101', 'CHEM101A', 'CHEM302', 'CHEM302A', 'PHYS113', 'PHYS113A', 'PHYS409', 'EE1301', 'EE1301A', 'EE1301B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2401', 'EE2401A', 'EE2401B', 'EE3106', 'EE3106A', 'EE3112', 'EE3202', 'EE3202A', 'EE3202B', 'MEME103', 'MEME103A', 'MEME103B', 'MEME203', 'MEME203A', 'MEME203B', 'MEME204', 'MEME204A', 'MEME204B', 'MEME205', 'MEME205A', 'MEME205B', 'MEME301', 'MEME301A', 'MEME301B', 'MEME302', 'MEME302A', 'MEME302B', 'MEME303', 'MEME303A', 'MEME303B', 'MEME314', 'CSE131', 'CSE385', 'CSE391', 'CSE399', 'EO1004', 'EO1004A', 'EO154', 'EO2011', 'EO2011A', 'EO3033', 'MOES101', 'MOES101A', 'MOES108', 'MOES108A', 'MOES212', 'MOES212A', 'MOES301', 'MOES313', 'MOES314', 'CSE1003', 'FM201', 'MBR109', 'MBR345', 'DO341', 'CHEM559', 'PHYS620', 'MATH516', 'MATH523', 'EE5111', 'EE5122', 'EE5133', 'MEME5111', 'MEME573', 'ENVE531', 'ENVE599', 'CSE578', 'EO5014', 'MOES505', 'MOES543', 'MOES546', 'MOES547', 'MIS583', 'CM503', 'MAEV521', 'ASPT520', 'ASPT580', 'PEC620', 'PEC665', 'ISM550', 'ISM565']",半導體設備工程學程
我想學習半導體設備工程，有哪些課程可以幫助我了解半導體元件的製造和設計？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1322', 'GEAI1323', 'GEAI1323B', 'GEAI1370A', 'GEAI1424', 'BIOS101', 'BIOS101A', 'CHEM101', 'CHEM101A', 'CHEM302', 'CHEM302A', 'PHYS113', 'PHYS113A', 'PHYS409', 'EE1301', 'EE1301A', 'EE1301B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2401', 'EE2401A', 'EE2401B', 'EE3106', 'EE3106A', 'EE3112', 'EE3202', 'EE3202A', 'EE3202B', 'MEME103', 'MEME103A', 'MEME103B', 'MEME203', 'MEME203A', 'MEME203B', 'MEME204', 'MEME204A', 'MEME204B', 'MEME205', 'MEME205A', 'MEME205B', 'MEME301', 'MEME301A', 'MEME301B', 'MEME302', 'MEME302A', 'MEME302B', 'MEME303', 'MEME303A', 'MEME303B', 'MEME314', 'CSE131', 'CSE385', 'CSE391', 'CSE399', 'EO1004', 'EO1004A', 'EO154', 'EO2011', 'EO2011A', 'EO3033', 'MOES101', 'MOES101A', 'MOES108', 'MOES108A', 'MOES212', 'MOES212A', 'MOES301', 'MOES313', 'MOES314', 'CSE1003', 'FM201', 'MBR109', 'MBR345', 'DO341', 'CHEM559', 'PHYS620', 'MATH516', 'MATH523', 'EE5111', 'EE5122', 'EE5133', 'MEME5111', 'MEME573', 'ENVE531', 'ENVE599', 'CSE578', 'EO5014', 'MOES505', 'MOES543', 'MOES546', 'MOES547', 'MIS583', 'CM503', 'MAEV521', 'ASPT520', 'ASPT580', 'PEC620', 'PEC665', 'ISM550', 'ISM565']",半導體設備工程學程
我想知道半導體設備工程的課程有哪些比較有趣的實驗或專題研究？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1322', 'GEAI1323', 'GEAI1323B', 'GEAI1370A', 'GEAI1424', 'BIOS101', 'BIOS101A', 'CHEM101', 'CHEM101A', 'CHEM302', 'CHEM302A', 'PHYS113', 'PHYS113A', 'PHYS409', 'EE1301', 'EE1301A', 'EE1301B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2401', 'EE2401A', 'EE2401B', 'EE3106', 'EE3106A', 'EE3112', 'EE3202', 'EE3202A', 'EE3202B', 'MEME103', 'MEME103A', 'MEME103B', 'MEME203', 'MEME203A', 'MEME203B', 'MEME204', 'MEME204A', 'MEME204B', 'MEME205', 'MEME205A', 'MEME205B', 'MEME301', 'MEME301A', 'MEME301B', 'MEME302', 'MEME302A', 'MEME302B', 'MEME303', 'MEME303A', 'MEME303B', 'MEME314', 'CSE131', 'CSE385', 'CSE391', 'CSE399', 'EO1004', 'EO1004A', 'EO154', 'EO2011', 'EO2011A', 'EO3033', 'MOES101', 'MOES101A', 'MOES108', 'MOES108A', 'MOES212', 'MOES212A', 'MOES301', 'MOES313', 'MOES314', 'CSE1003', 'FM201', 'MBR109', 'MBR345', 'DO341', 'CHEM559', 'PHYS620', 'MATH516', 'MATH523', 'EE5111', 'EE5122', 'EE5133', 'MEME5111', 'MEME573', 'ENVE531', 'ENVE599', 'CSE578', 'EO5014', 'MOES505', 'MOES543', 'MOES546', 'MOES547', 'MIS583', 'CM503', 'MAEV521', 'ASPT520', 'ASPT580', 'PEC620', 'PEC665', 'ISM550', 'ISM565']",半導體設備工程學程
有關奈米科技和半導體的課程有點多，哪些是學程的核心課程？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
我對奈米科技很有興趣，想知道哪些課程能夠幫助我深入了解半導體奈米元件的製造技術和奈米材料的特性？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
量子材料微學程很有興趣，我想知道哪些課程是必修的，並且哪些課程是選修的？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
我對奈米科技很感興趣，想知道哪些課程會介紹奈米材料的特性和應用？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
我對奈米科技很有興趣，請問有哪些課程可以學習到半導體奈米元件的製造技術和相關的量子物理知識？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
有關量子材料的課程比較多，我想學習量子物理的基礎，哪些課程是最適合的入門選擇？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
量子材料的領域似乎非常複雜，請問哪些課程是最基礎的，我該從哪個點開始學起？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
我對奈米科技很有興趣，想知道這個領域的發展趨勢和未來前景，有哪些相關課程可以了解更多？,"['GEAI1233', 'GEAI1346', 'PHYS219', 'PHYS334', 'PHYS409', 'MEME109', 'EO154', 'EO3023', 'MOES315', 'MOES430', 'PHYS501', 'PHYS601', 'PHYS620']",量子材料微學程
對於半導體元件的製造和應用，我想了解奈米元件的相關技術，哪些課程可以幫助我深入了解這個領域？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
半導體元件學程有哪些課程能夠幫助我了解元件的製造技術和原理？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
半導體元件學程看起來很複雜，有沒有簡單的入門課程或者說明文檔可以幫助我了解這個領域？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
我對半導體元件很感興趣，有沒有推薦的課程可以學習半導體的製造技術和奈米元件的設計？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
我想進一步學習半導體元件的製造技術，哪些課程涵蓋了奈米元件的設計和生產？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
我對半導體元件有很大的興趣，想要知道哪些課程會涉及半導體奈米元件的製造技術和設計？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
半導體元件的課程有很多，哪些是對新手最友善的選擇？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
我想學習半導體元件的相關知識，但不知道從哪裡開始，請問哪些課程是最基本的入門課程？,"['GEAI1233', 'GEAI1312A', 'GEAI1312B', 'GEAI1326', 'GEAI1326B', 'GEAI1424', 'PHYS216', 'PHYS409', 'EE2100', 'EE2100A', 'EE2100B', 'EE2500', 'EE2500A', 'EE2500B', 'EE3106', 'EE3106A', 'EE3112', 'MEME204', 'MEME204A', 'MEME204B', 'MEME314', 'EO154', 'EO2011', 'EO2011A', 'EO2013', 'EO2013A', 'EO2014', 'EO2014A', 'MOES202', 'MOES202A', 'MOES301', 'MOES315', 'BM201', 'BM201A', 'MIS201', 'FM201', 'BIOS564', 'PHYS501', 'PHYS620', 'EE5102', 'EE5111', 'EE5122', 'EE5133', 'EE5733', 'MEME583', 'CSE598', 'MOES541', 'MOES547', 'IICD520']",半導體元件學程
想了解軟體工程的整體結構，有哪些是必須學習的基礎課程？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
我想學習軟體工程，想要了解程式設計和系統分析有哪些相關的課程？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
軟體工程學程似乎很全面，但我對軟體工程的實務應用比較感興趣，能夠幫助我找到相關的實踐課程嗎？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
有哪些軟體工程課程能夠教導我如何撰寫高效的程式碼和系統？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
我想知道軟體工程課程的架構，哪些課程是必修的，哪些是選修的？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
想學習軟體工程，希望能夠知道這個學程需要具備什麼樣的數學基礎？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
我想學習程式設計，有哪些基礎課程可以學習？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
軟體工程課程好像有很多選擇，我想學習程式設計，請問哪些課程比較適合初學者？,"['GEAI1311', 'GEAI1311B', 'GEAI1323', 'GEAI1323B', 'MATH105', 'MATH203', 'MATH203A', 'MATH301', 'EE1300', 'EE1300A', 'EE1300B', 'EE1301', 'EE1301A', 'EE1301B', 'EE2305', 'EE3306', 'CSE110', 'CSE131', 'CSE215', 'CSE315', 'CSE375', 'CSE391', 'CSE430', 'CSE1001', 'CSE1003', 'CSE2002', 'MIS101', 'MIS203', 'MIS301', 'MIS331', 'MAEV201', 'MATH527', 'EE5302', 'CSE512', 'MIS511', 'MIS525', 'MIS528']",軟體工程學程
我想學習數位IC設計，有哪些實用課程能教會我如何設計電子系統或硬體？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
有關數位IC設計，我想學習實際上如何設計數位系統，哪些課程是比較有用的？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
我對硬體設計有興趣，想知道哪些課程能教會我設計系統晶片？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
我對數位IC設計很有興趣，有哪些課程可以幫助我掌握系統晶片設計、測試和通訊電路設計的實踐技巧？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
我想學習如何設計自己的電路板，有哪些課程教導如何使用FPGA或是系統晶片設計？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
我對數位IC設計很感興趣，能夠從基礎電子學開始學習嗎？有哪些課程可以幫助我理解硬體描述語言？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
我想學習數位IC設計，有哪些實用課程能教會我如何設計和實現數位系統？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
我對數位IC設計很感興趣，有哪些課程可以教我如何設計和實踐數位系統？,"['GEAI1312A', 'GEAI1312B', 'GEAI1319', 'GEAI1328', 'GEAI1328B', 'EE1700', 'EE1700A', 'EE1700B', 'EE2100', 'EE2100A', 'EE2100B', 'EE2701', 'EE3705', 'CSE220', 'CSE425', 'CSE2003', 'EE5314', 'EE5702', 'EE5710', 'EE5729', 'EE5733', 'CSE583', 'CSE668', 'IICD502', 'IICD504', 'IICD520', 'WS5010']",數位IC設計學程
我想學習一些電機工程的基礎知識，哪些課程比較適合初學者？,"['GEAI1315', 'GEAI1315B', 'GEAI1319', 'GEAI1322', 'GEAI1328', 'GEAI1328B', 'GEAI1370A', 'EE1700', 'EE1700A', 'EE1700B', 'EE2401', 'EE2401A', 'EE2401B', 'EE2403', 'EE2600', 'EE2600A', 'EE2600B', 'EE2701', 'EE3202', 'EE3202A', 'EE3202B', 'EE3404', 'EE3404A', 'EE3602', 'EE3602A', 'EE3602B', 'EE4612', 'MEME103', 'MEME103A', 'MEME103B', 'MEME203', 'MEME203A', 'MEME203B', 'MEME204', 'MEME204A', 'MEME204B', 'MEME301', 'MEME301A', 'MEME301B', 'MEME302', 'MEME302A', 'MEME302B', 'MEME303', 'MEME303A', 'MEME303B', 'MEME403', 'MAEV261', 'MAEV322', 'MAEV326', 'MEME522', 'MEME532', 'UT508', 'UT520']",南星產業樞紐學程
我想學習電子與電機工程，請問有哪些硬體描述語言或電路學課程適合入門？,"['GEAI1315', 'GEAI1315B', 'GEAI1319', 'GEAI1322', 'GEAI1328', 'GEAI1328B', 'GEAI1370A', 'EE1700', 'EE1700A', 'EE1700B', 'EE2401', 'EE2401A', 'EE2401B', 'EE2403', 'EE2600', 'EE2600A', 'EE2600B', 'EE2701', 'EE3202', 'EE3202A', 'EE3202B', 'EE3404', 'EE3404A', 'EE3602', 'EE3602A', 'EE3602B', 'EE4612', 'MEME103', 'MEME103A', 'MEME103B', 'MEME203', 'MEME203A', 'MEME203B', 'MEME204', 'MEME204A', 'MEME204B', 'MEME301', 'MEME301A', 'MEME301B', 'MEME302', 'MEME302A', 'MEME302B', 'MEME303', 'MEME303A', 'MEME303B', 'MEME403', 'MAEV261', 'MAEV322', 'MAEV326', 'MEME522', 'MEME532', 'UT508', 'UT520']",南星產業樞紐學程
