url,change,changeDescription,multipleCompulsory,department,id,grade,class,name,credit,yearSemester,compulsory,restrict,select,selected,remaining,teacher,room,classTime,description,tags,english,syllabus,objectives
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM537&Crsname=超微奈米藥物生化環境分析專題研究（一）,,,True,化學碩,CHEM537,1,不分班,"超微奈米藥物生化環境分析專題研究（一）
INDEPENDENT STUDIES IN ULTRA-MICRO RESEARCH FOR NANO-PARTICLE, DRUG, BIOCHEMISTRY AND ENVIRONMENT(I)",3,期,True,50,0,4,46,吳慧芬,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM539&Crsname=材料化學專題研究（一）,,,True,化學碩,CHEM539,1,不分班,"材料化學專題研究（一）
INDEPENDENT STUDIES IN MATERIALS CHEMISTRY(I)",3,期,True,50,0,1,49,李志聰,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\CHEM539.TXT依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM541&Crsname=顯微影像分析專題研究（一）,,,True,化學碩,CHEM541,1,不分班,"顯微影像分析專題研究（一）
INDEPENDENT STUDIES IN MICROSCOPIC IMAGE ANALYSIS(I)",3,期,True,50,0,1,49,張柏齡,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM543&Crsname=無機反應專題研究（一）,,,True,化學碩,CHEM543,1,不分班,"無機反應專題研究（一）
INDEPENDENT STUDIES IN INORGANIC REACTIONS(I)",3,期,True,50,0,2,48,王琢堅,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM545&Crsname=有機化學書報討論（一）,,,True,化學碩,CHEM545,1,不分班,"有機化學書報討論（一）
SEMINAR IN ORGANIC CHEMISTRY (I)",1,期,True,50,0,17,33,林渝亞,二3(理SC 3003-2),"['', '3', '', '', '', '', '']",《演講/參訪》,[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM546&Crsname=無機化學書報討論（一）,,,True,化學碩,CHEM546,1,不分班,"無機化學書報討論（一）
SEMINAR IN INORGANIC CHEMISTRY (I)",1,期,True,50,0,24,26,梁蘭昌,二3(理SC 1005),"['', '3', '', '', '', '', '']",《演講/參訪》,[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM547&Crsname=物理化學書報討論（一）,,,True,化學碩,CHEM547,1,不分班,"物理化學書報討論（一）
SEMINAR IN PHYSICAL CHEMISTRY (I)",1,期,True,50,0,14,36,蔣昭明,二3(理CH 3002),"['', '3', '', '', '', '', '']",《演講/參訪》,[],False,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\CHEM547.TXT依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM548&Crsname=分析化學書報討論（一）,,,True,化學碩,CHEM548,1,不分班,"分析化學書報討論（一）
SEMINAR IN ANALYTICAL CHEMISTRY (I)",1,期,True,50,0,19,31,謝建台,二3(理CH 2002),"['', '3', '', '', '', '', '']",《演講/參訪》,[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM559&Crsname=高等無機化學,,,False,化學碩,CHEM559,1,不分班,"高等無機化學
ADVANCED INORGANIC CHEMISTRY",3,期,False,50,0,27,23,梁子輝,"五6,7,8(理CH 4002)","['', '', '', '', '678', '', '']","《講授類》
 
※英語授課",['半導體設備工程學程'],False,1. General properties of inorganic complexes2. Electronic structure and bonding situation between metals and ligands.a)	Transition metal complexesb)	Metal-element multiple bondsc)	Metal-metal multiple bonds3. Organometallic chemistry4. Spectroscopic methods for the characterization of inorganic and organometallic complexes.,"On completion of this course, students are expected to be able to:Recognize inorganic complexes and ligands.Describe the electronic structure and bonding situation between metals and ligands.Have knowledge of fundamental organometallic chemistry.Recognize common spectroscopic methods for the characterization of inorganic complexes."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM567&Crsname=高等分子光譜（一）,,,False,化學碩,CHEM567,1,不分班,"高等分子光譜（一）
ADVANCED MOLECULAR SPECTROSCOPY (I)",3,期,False,50,0,16,34,張元賓,"三2,3,4(理CH 2002)","['', '', '234', '', '', '', '']",《講授類》,[],False,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\CHEM567.TXT1. 分子光譜原理簡介與相關文獻討論2. 氣膠光譜原理簡介與相關文獻討論,讓學生對自己的實驗光譜數據與對應的原理有更進一步的理解
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM569&Crsname=量子化學（一）,,,False,化學碩,CHEM569,1,不分班,"量子化學（一）
QUANTUM CHEMISTRY (I)",3,期,False,50,0,11,39,蔣昭明,"四6,7(理SC 3004) 五7(理SC 3004)","['', '', '', '67', '7', '', '']",《講授類》,[],False,"首先聲明，對於量子理論只求知道結果，但對其來龍去脈並不感興趣的同學，因課程涉及許多微分積分與解方程式的處理，無心了解推導過程的同學，不建議修習本課程。化學系學生在大學時的必修課Physical Chemistry應學習過量子波動力學(quantum wave mechanics)，感想多為似懂非懂、懵懵懂懂。別難過!大物理學家費曼曾說:「…我可以很有把握地說，這世上沒有人真的『懂』量子力學。」。但我們一定記得諧振子(harmonic oscillator)的能階公式為En=(n+1/2)hv, n=0,1,2,3,…，甚至有人還知道這是解薛丁格方程式(Schrödinger equation)的結果，但甚少全程經歷過得到這個二階微分方程式精確解(exact solution)的過程，遑論解出數學上更加複雜三維的，但是對化學家最具意義又最簡單的氫原子薛丁格方程式。雖然量子理論難懂，但初學者應先抱持一種「存而不論」的態度(將個人情緒與既有認知放入括號)，融入理論的前提假設裡學習。本課程要先認識薛丁格的量子理論，了解他最初是如何依據試探性的論證與高明的類比猜測，寫下他的著名方程式。接著介紹將量子力學表述成一個演繹系統出發點的六項基本假設(postulates)。就進入到處理不同類型力學體系問題，正如同古典力學的處理方式，總是先要建立相應牛頓方程式，求得的解(solutions)為代表位置與時間函數關係的運動軌跡。因此波動力學就是先設立對應問題條件的薛丁格方程式，理論上該方程式的解即代表系統狀態的波函數(wave functions)，並可以一併求得體系受限邊界條件所導致量子化的能階公式。具體而言，按照由簡入繁的原則，先一一處理一維的自由粒子、粒子受限於盒子中、遭遇有限方勢能井(finite square well potential)與勢壘(potential barrier)的問題，以及當粒子被放入V=1/2(kx^2)拋物線分布的勢能場，其實便是諧振子問題。接著我們邁入三維體系，先處理剛轉子(rigid rotator)薛丁格方程式，並發現這其實就是標準的雷建德微分方程式(Legendre’s differential equation)，並解析求得其球諧函數解(spherical harmonics)。然後聚焦在氫原子(hydrogen atom)薛丁格方程式問題，整理後會發覺其球座標角度部分(angular)方程式與剛轉子問題完全等價，而徑向部分(radial)方程式則可化約為拉格爾微分方程式(Laguerre’s differential equation)的形式，方程式解包含拉格爾多項式。此時氫原子的波函數以及三個量子數(主量子數、角動量量子數、磁量子數)關係便完整呈現出來，而原子軌域(orbitals)形狀與徑向機率分布也可以被理解。多電子原子(multi-electron atoms)問題，則以氦原子為原型(prototype)，因其薛丁格方程式已無精確解，將引入微擾(perturbation)與變分(variational)兩種近似法，求得基態能量，並比較不同近似方法之準確度。分子(molecule)問題，只會以雙原子核單一電子的H2+為原型，了解分子鍵結(bonding)受核間距(鍵長)影響之作用位能會如何與重疊積分(overlap integral)、庫倫積分(Coulomb integral)和交換積分(exchange integral)息息相關。",了解Schrödinger equation的緣由及量子力學基本假設，學習有exact solutions的經典案例，運用初階近似法於多電子原型體系。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM579&Crsname=質譜分析技術,異動,調整限修人數9/11,False,化學碩,CHEM579,1,不分班,"質譜分析技術
MASS SPECTROMETRY",3,期,False,70,0,56,14,謝建台,"一2,3,4(理SC 1001)","['234', '', '', '', '', '', '']",《講授類》,[],False,本課程在介紹可用來偵測極微量化學及生化物質的質譜分析技術以及其在生活上的應用。除了上課的基本知識傳授外，本課程也安排學生觀摩和實際操作儀器的機會。實驗中將以質譜儀對真實樣品上的分析物進行檢測（如蔬果上的殘餘農藥），並探討其來源，決定標準，以及其毒性等。學生在修習完本課程後，將具備現在微量化學分析的概念，質譜結合層析技術的基本原理和儀器構造知識，以及應用質譜儀於人類生活相關議題上的探討。課程中將有1/3的時間為實習，學生會經由觀摩和實地操作，了解如何以質譜儀進行高階的化學分析。本課程疆藉由期中和期末兩次測驗的結果評量學生的學習成效。,（1）質譜儀的基本原理，儀器構造和種類（2）與質譜儀相連接的層析分離系統（3）質譜儀於食品安全分析的應用（4）質譜儀於環境污染分析的應用（5）質譜儀於鑑識科學的應用（6）質譜儀於生物醫學及藥學的應用（7）質譜儀於材料科學分析的應用
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM582&Crsname=化學生物學專題研究（一）,,,True,化學碩,CHEM582,1,不分班,"化學生物學專題研究（一）
INDEPENDENT STUDIES IN CHEMICAL BIOLOGY (I)",3,期,True,50,0,5,45,林伯樵,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,熟習化學生物學研究主題及方向,實驗設計及操作實驗數據驗證討論
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM583&Crsname=氣膠與生醫材料科學專題研究（一）,,,True,化學碩,CHEM583,1,不分班,"氣膠與生醫材料科學專題研究（一）
INDEPENDENT STUDIES IN AEROSOLS AND BIOMEDICAL NANOMATERIAL SCIENCES(I)",3,期,True,50,0,3,47,王家蓁,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM586&Crsname=奈米材料化學專題研究（一）,,,True,化學碩,CHEM586,1,不分班,"奈米材料化學專題研究（一）
INDEPENDENT STUDIES IN CHEMISTRY OF NANOMATERIALS (I)",3,期,True,50,0,5,45,陳軍互,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\CHEM586.TXT依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM591&Crsname=合成與生物有機化學專題研究（一）,,,True,化學碩,CHEM591,1,不分班,"合成與生物有機化學專題研究（一）
INDEPENDENT STUDIES IN SYNTHESIS AND BIOORGANIC CHEMISTRY (I)",3,期,True,50,0,4,46,林渝亞,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM594&Crsname=材料微結構鑑定,,,False,化學碩,CHEM594,1,不分班,"材料微結構鑑定
MICROSTRUCTURAL CHARACTERIZATION OF MATERIALS",3,期,False,50,0,15,35,陳軍互,"二6,7,8(理CH 4002)","['', '678', '', '', '', '', '']",《講授類》,['半導體化學學程'],False,"This course is aim to introduce characterization of solid state materials with various techniques and their working principles, including discussion of operation advantages and limits, data interpretation, and case studies. Microstructural characterization will focus on elemental analysis, morphologies, X-ray techniques, electron microscopy, surface analysis, phase determination, and, crystal orientations, and particularly the challenges of nanoscaled characterization. Students are expected to learn being capable of using proper characterization tools in their research and giving appropriate explanation of their data.本課程帶領學生了解各類材料鑑定的原理、方法、數據解讀、與應用上的極限，幫助學生於研究工作中有效地選取適合的工具來鑑定材料，並了解材料微結構對其應用性質上的影響。",This course aims to guide students establishing basic concepts regarding basic material chemistry and characterization techniques through fundamental understanding of material structures and properties.讓學生了解材料鑑定技術的特性、及應用範圍。以建立學生對材料鑑定與微結構的基本概念。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM595&Crsname=無機催化專題研究（一）,,,True,化學碩,CHEM595,1,不分班,"無機催化專題研究（一）
INDEPENDENT STUDIES IN INORGANIC CATALYSIS （I）",3,期,True,50,0,2,48,蔡明利,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\CHEM595.TXT依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM599&Crsname=有機合成專題研究（一）,,,True,化學碩,CHEM599,1,不分班,"有機合成專題研究（一）
ORGANIC SYNTHESIS（Ｉ）",3,期,True,50,0,2,48,廖軒宏,一A() 二A() 三A(),"['A', 'A', 'A', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM601&Crsname=有機化學書報討論（三）,,,True,化學碩,CHEM601,2,不分班,"有機化學書報討論（三）
SEMINAR IN ORGANIC CHEMISTRY (III)",1,期,True,50,0,17,33,廖軒宏,二4(理SC 3003-2),"['', '4', '', '', '', '', '']",《演講/參訪》,[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM602&Crsname=無機化學書報討論（三）,,,True,化學碩,CHEM602,2,不分班,"無機化學書報討論（三）
SEMINAR IN INORGANIC CHEMISTRY (III)",1,期,True,50,0,14,36,陳軍互,二4(理SC 1005),"['', '4', '', '', '', '', '']",《演講/參訪》,[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM603&Crsname=物理化學書報討論（三）,,,True,化學碩,CHEM603,2,不分班,"物理化學書報討論（三）
SEMINAR IN PHYSICAL CHEMISTRY (III)",1,期,True,50,0,15,35,謝淑貞,二4(理CH 3002),"['', '4', '', '', '', '', '']",《演講/參訪》,[],False,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM604&Crsname=分析化學書報討論（三）,,,True,化學碩,CHEM604,2,不分班,"分析化學書報討論（三）
SEMINAR IN ANALYTICAL CHEMISTRY (III)",1,期,True,50,0,22,28,吳慧芬,二4(理CH 2002),"['', '4', '', '', '', '', '']",《演講/參訪》,[],False,"學生查閱期刊文獻及作專題報告。分析技術之相關期刊如Analytical Chemistry, Rapid Communications in Mass Spectrometry, Journal of Mass Spectrometry, Journal of Chromatograpy A, Analytica Chimica Acta.","The purposes of this course is to help students to establish their ability including presentation, writing scientific papers and reports, understanding literatures."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM618&Crsname=奈米材料於生物醫學的應用,,,False,化學碩,CHEM618,1,不分班,"奈米材料於生物醫學的應用
NANOMATERIALS APPLIED ON BIOMEDICINE",3,期,False,50,0,12,38,吳慧芬,"一5,6,7(理SC 0009)","['567', '', '', '', '', '', '']",《講授類》,[],True,"\\140.117.152.55\crs_net_data\crs_outline\1131\outline\CHEM618.TXTNanoscience is one of the newly emerging sciences. The main goal of this course is the synthesis, analysis and application of nanomaterials and to introduce the principles, structures, characteristics and applications of various nanobiomedical sensors. There are many types of biomedical sensors and they are widely used and their measurements include light, electricity, temperature, and chemical quantities. Nano sensors are developed using the special physical, chemical and optical properties (like fluorescence and color) of nanomaterials. Through this course, students can understand the basic knowledge, design principles, manufacturing methods and related applications of today's nano sensors. Beside, introduce the knowledge of nanomaterials in medicine, biochemistry and environmental analysis and application of various nanotechnology combined with liquid phase microextraction technology, mass spectrometer, fluorescence spectrometer and colorimetric analysis in medicine, biochemistry, environmental and drug analysis. In addition to study for nano biomedical sensors, this course also aims for fast screening and rapid diagnosis methods for medicine such as cancer detection using today's nanotechnology to achieve rapid and accurate detection.奈米科學是近來新興的科學之一，本課程主要目標為奈米材料的合成, 分析與應用:介紹各式奈米生醫感測器之原理、構造、特性及其應用等。生醫感測器的種類繁多且應用廣泛，量測包含光、電、溫度及化學量等.奈米感測器則是利用奈米材料特殊的物性、化性、電學與光學性質，所發展出來的檢測器,目前相關的技術已經蓬勃發展，希望透過課程的介紹，讓學生瞭解當今奈米感測器的基本知識、設計的原理、製造方法與其相關的應用。介紹奈米粒子在藥物,生化,環境分析技術方面的知識。應用各種奈米科技結合液相微萃取技術,質譜儀,螢光光譜儀在醫藥,生化,環境分析和藥物之分析.本課程除了闡述奈米生醫感測器外，對癌症篩檢、快速檢驗等，利用現今之奈米技術達到快速及準確的檢測。","Introduction on synthesis of various modern nanomaterials, learning all possible characterization instruments such as MS, UV,Visible, FTIR, Fluorescence and colorimetric Spectroscopy...The applications of various fields of nanomaterials on medicine, biomedicine, environmental science and pharmaceutical science will be introduced."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=CHEM623&Crsname=AI產業及半導體化學講座,異動,調整限修人數,False,化學碩,CHEM623,1,不分班,"AI產業及半導體化學講座
SPECIAL LECTURES ON ARTIFICIAL INTELLIGENT INDUSTRY AND CHEMISTRY IN SEMICONDUCTOR MANUFACTURE",3,期,False,100,1,90,10,謝建台,"一6,7,8(理SC 1005)","['678', '', '', '', '', '', '']",《演講/參訪》,[],False,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\CHEM623.TXT介紹AI基本概念及AI在半導體化學產業中的應用，包含運用AI技術預測化學反應和分子結構，將研發資料模型化，加速產品研發。利用AI優化實驗設計及生產流程，提升生產品質以降低不良率，減少能源浪費。另外透過AI分析使實驗自動化，縮短問題排查時間以提升生產效率。,認識AI在化學研究領域及半導體產業上的廣泛應用，了解AI在產業中應用的實際案例，並學習使用AI解決問題的方法與概念。
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PH60001&Crsname=機器學習量子材料物理專題研討（一）,,,False,物理碩,PH60001,2,不分班,"機器學習量子材料物理專題研討（一）
SEMINAR IN MACHINE LEARNING QUANTUM MATERIALS PHYSICS (I)",3,期,False,50,0,10,40,莊豐權,"三1,A,B(理PH 4007)","['', '', 'A1B', '', '', '', '']",《研討類》,[],True,"Artificial intelligence and modern machine learning (ML) technique is applied in different disciplines nowadays. This independent studies course will focus on the techniques which is used in studying the quantum materials physics. The outcome will be accelerating the understanding, development, and design of novel quantum materials through physics prospect.",Machine learning approaches for the discovery of stable materials and the prediction of their crystal structure.3.High-throughput approach for quantum materials discovery4.Genetic algorithm for quantum materials discovery5.Neural networks6.Data mining technology7.Supervised and unsupervised machine learning8.Developing the solutions and designing the future research paths for various challenges in computational materials science.9.ML to identify materials with superior properties
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PH60003&Crsname=機器學習物理應用專題（一）,,,False,物理碩,PH60003,2,不分班,"機器學習物理應用專題（一）
INDEPENDENT STUDIES IN MACHINE LEARNING APPLICATIONS IN PHYSICS (I)",3,期,False,50,0,1,49,狄米契,"四3,4,B(理PH 6005)","['', '', '', '34B', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PH60007&Crsname=生醫光電與微流體系統專題（一）,,,False,物理碩,PH60007,2,不分班,"生醫光電與微流體系統專題（一）
INDEPENDENT STUDIES IN BIOMEDICAL PHOTONICS AND MICROFLUIDICS SYSTEM (I)",3,期,False,50,0,3,47,洪昇廷,"一1,A,B(理PH 6008)","['A1B', '', '', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PH60009&Crsname=非厄米特量子力學專題（一）,,,False,物理碩,PH60009,2,不分班,"非厄米特量子力學專題（一）
INDEPENDENT STUDIES IN NON-HERMITIAN QUANTUM MECHANICS (I)",3,期,False,50,0,1,49,朱家誼,"五1,A,B(理PH 5006)","['', '', '', '', 'A1B', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PH60013&Crsname=太赫茲時域光譜和單像素相機專題(一),,,False,物理碩,PH60013,2,不分班,"太赫茲時域光譜和單像素相機專題(一)
INDEPENDENT STUDIES IN TIME-DOMAIN TERAHERTZ SPECTROSCOPY AND SINGLE-PIXEL CAMERAS (I)",3,期,False,50,0,2,48,史丹哲夫,"一1,A,B(理PH 3008)","['A1B', '', '', '', '', '', '']","《獨立研究》
As a prerequisite you need to have studied Maxwell’s equations and have some understanding about the propagation of electromagnetic waves in 1-dimension. Further, must be able to do basic programming in Matlab, Python or Julia (either programming lan",[],True,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\PH60013.TXT1.	What is ultrafast time-scales in relation to Terahertz pulses.2.	Basics of Terahertz time-domain spectroscopy.3.	Generation and detection of Terahertz radiation.4.	Extracting optical parameters from time-domain terahertz data.5.	Theory of imaging with single-pixel camera.6.	Compressed sensing and adaptive computational imaging.,"Learn the fundamentals of performing Terahertz time-domain measurements and associated data processing.Learn the basics maths and theory behind imaging with a single-pixel camera, and their relationship with spatial light modulators."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PH60019&Crsname=低維材料表徵和物理設備專題(一),,,False,物理碩,PH60019,2,不分班,"低維材料表徵和物理設備專題(一)
INDEPENDENT STUDIES IN LOW-DIMENSIONAL MATERIALS CHARACTERIZATIONS AND PHYSICS DEVICES (I)",3,期,False,50,0,4,46,范越芳,"四1,A,B(理PH 7011)","['', '', '', 'A1B', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PH60021&Crsname=多體物理與數值方法專題(一),,,False,物理碩,PH60021,2,不分班,"多體物理與數值方法專題(一)
INDEPENDENT STUDIES IN MANY-BODY PHYSICS AND NUMERICAL METHODS (I)",3,期,False,50,0,1,49,鍾佳民,"三1,A,B(理PH 6001)","['', '', 'A1B', '', '', '', '']",《獨立研究》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PHYS501&Crsname=量子力學,,,False,物理碩,PHYS501,1,不分班,"量子力學
QUANTUM MECHANICS",3,期,False,50,0,38,12,林德鴻,"四2,3,4(理PH 1009)","['', '', '', '234', '', '', '']","《講授類》
 
※英語授課","['半導體製程模組學程', '半導體元件學程', '量子材料微學程']",False,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\PHYS501.TXT1. Fundamental concepts; 2. Quantum dynamics; 3. Theory of angular momentum; 4. Symmetry in quantum mechanics; 5. Approximation methods; 6. Scattering theory; 7. Identical particles; 8. Relativistic quantum mechanics,"Make the students familiar with the concept, principle, and applications of quantum mechanics."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PHYS503&Crsname=書報討論（一）,,,False,物理碩,PHYS503,1,不分班,"書報討論（一）
SEMINAR (I)",1,期,True,50,0,34,16,史丹哲夫,四6(理PH 2006),"['', '', '', '6', '', '', '']",《演講/參訪》,[],True,依規定免登,依規定免登
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PHYS505&Crsname=古典力學,,,False,物理碩,PHYS505,1,不分班,"古典力學
CLASSICAL MECHANICS",3,期,False,50,0,32,18,黃信銘,"二2,3,4(理PH 5008)","['', '234', '', '', '', '', '']",《講授類》,[],True,"The course will lay out the fundamental concepts of Newton's laws of motion. They required the quantities like velocity and force. The momentum, angular momentum, and energy come up and their conservation laws become important concepts in physics. Then we will introduce the formulism of Lagrangian, which can equivalently give the equations of motion as those in Newton's laws. Finally, we will introduce another frame by Hamilton, which gives the idea of phase space of orbits.","1. knowledge of Newton’s Laws and equations of motion2. momentum, angular momentum, and energy, and their conservation laws3. knowledge of oscillatory motion4. two-body systems of a central potential5. Calculus of Variations6. Lagrangian and Euler-Lagrange equation7. Hamiltonian Mechanics"
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PHYS506&Crsname=電動力學導論,,,False,物理碩,PHYS506,1,不分班,"電動力學導論
INTRODUCTION TO ELECTRODYNAMICS",3,期,False,50,0,34,16,狄米契,"五2,3,4(理PH 5008)","['', '', '', '', '234', '', '']",《講授類》,[],True,\\140.117.152.55\crs_net_data\crs_outline\1131\outline\PHYS506.TXTVector AnalysisElectrostaticsElectric Fields in MatterMagnetostaticsMagnetic Fields in MatterElectrodynamics,"To the best of our knowledge, there are four forces at play in the Universe, one of them is the force of electromagnetism. The electromagnetic force is carried by electromagnetic fields composed of electric fields and magnetic fields and it is responsible for many familiar phenomena in nature. It is the force which is responsible for the incredible range of properties that different materials exhibit; the origin and the propagation of light; it is the basis of electric power engineering and electronics including digital technology. Remarkably, a full description of the force of electromagnetism is contained in four simple and elegant equations, the Maxwell equations. In this course we will introduce the Maxwell equations and extract some of the many stories they contain."
https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PHYS601&Crsname=凝體物理（一）,異動,更換教師8/9,False,物理碩,PHYS601,2,不分班,"凝體物理（一）
CONDENSED MATTERPHYSIS (I)",3,期,False,50,0,26,24,余健文,"三2,3,4(理PH 5008)","['', '', '234', '', '', '', '']","《講授類》
 
※英語授課",['量子材料微學程'],False,"1.Crystallography and crystal structure: Primitive and conventional unit cells, Bravais lattice, basis, Miller Indices.2.Diffraction: Bragg’s law, structure factor, Reciprocal lattice, Brillouin zone, x-ray diffraction.3.Lattice dynamics: Elastic wave, lattice vibration, vibrational modes and phonons, 1D monatomic and diatomic chains, phonon dispersion.4.Thermal properties: het capacity and heat conductivity.5.Free electron model: Drude model, Density of states, Fermi-Dirac distribution and Fermi level, electrical conductivity from free electron gas.6.Energy band in solids: Bloch wave and Bloch's theorem, periodic potential, nearly free electron model, energy and band gap, first Brillouin zone and extended zone scheme, tight binding model, metal, insulator and semiconductors, Fermi surfaces, Kronig-Penny model.","This course is designed to for entry-level graduate students or upper-division undergraduates to develop basic knowledge and understanding of the key principles and applications of Condensed Matter Physics. Upon successful completion of this course, students should have the following abilities.1.Demonstrate knowledge for crystal structures of solids, different physical mechanisms involved in crystal bonding and lattice dynamics,2.Formulate the problem of electrons in a periodic potential, examine its consequence on the band-structure of solids and explain the physical properties of solids in terms of their band-structure,3.Describe the behaviour of solid matters and explain the underlying physical concepts based on solid state theory and principles,4.Apply physics principles and mathematical methods in Condensed Matter Physics to explain various physical, electrical and optical properties of materials."
